attendance_id,employee_id,date,status
977,977,04-09-2023,Present
978,978,05-09-2023,Absent
979,979,06-09-2023,Leave
980,980,07-09-2023,Present
981,981,08-09-2023,Absent
982,982,09-09-2023,Present
983,983,10-09-2023,Present
984,984,11-09-2023,Leave
985,985,12-09-2023,Present
986,986,13-09-2023,Present
987,987,14-09-2023,Present
988,988,15-09-2023,Present
989,989,16-09-2023,Present
990,990,17-09-2023,Present
991,991,18-09-2023,Absent
992,992,19-09-2023,Present
993,993,20-09-2023,Absent
994,994,21-09-2023,Present
995,995,22-09-2023,Absent
996,996,23-09-2023,Present
997,997,24-09-2023,Present
998,998,25-09-2023,Present
999,999,26-09-2023,Present
1000,1000,27-09-2023,Present
1001,1,28-09-2023,Present
1002,2,29-09-2023,Leave
1003,3,30-09-2023,Present
1004,4,01-10-2023,Present
1005,5,02-10-2023,Present
1006,6,03-10-2023,Present
1007,7,04-10-2023,Absent
1008,8,05-10-2023,Leave
1009,9,06-10-2023,Leave
1010,10,07-10-2023,Present
1011,11,08-10-2023,Present
1012,12,09-10-2023,Present
1013,13,10-10-2023,Leave
1014,14,11-10-2023,Present
1015,15,12-10-2023,Present
1016,16,13-10-2023,Present
1017,17,14-10-2023,Present
1018,18,15-10-2023,Present
1019,19,16-10-2023,Present
1020,20,17-10-2023,Present
1021,21,18-10-2023,Present
1022,22,19-10-2023,Present
1023,23,20-10-2023,Present
1024,24,21-10-2023,Present
1025,25,22-10-2023,Present
1026,26,23-10-2023,Present
1027,27,24-10-2023,Absent
1028,28,25-10-2023,Present
1029,29,26-10-2023,Present
1030,30,27-10-2023,Present
1031,31,28-10-2023,Absent
1032,32,29-10-2023,Present
1033,33,30-10-2023,Absent
1034,34,31-10-2023,Present
1035,35,01-11-2023,Present
1036,36,02-11-2023,Present
1037,37,03-11-2023,Present
1038,38,04-11-2023,Absent
1039,39,05-11-2023,Present
1040,40,06-11-2023,Present
1041,41,07-11-2023,Present
1042,42,08-11-2023,Present
1043,43,09-11-2023,Present
1044,44,10-11-2023,Present
1045,45,11-11-2023,Present
1046,46,12-11-2023,Present
1047,47,13-11-2023,Leave
1048,48,14-11-2023,Present
1049,49,15-11-2023,Present
1050,50,16-11-2023,Leave
1051,51,17-11-2023,Present
1052,52,18-11-2023,Present
1053,53,19-11-2023,Present
1054,54,20-11-2023,Present
1055,55,21-11-2023,Present
1056,56,22-11-2023,Present
1057,57,23-11-2023,Absent
1058,58,24-11-2023,Present
1059,59,25-11-2023,Present
1060,60,26-11-2023,Absent
1061,61,27-11-2023,Present
1062,62,28-11-2023,Present
1063,63,29-11-2023,Absent
1064,64,30-11-2023,Present
1065,65,01-12-2023,Present
1066,66,02-12-2023,Present
1067,67,03-12-2023,Present
1068,68,04-12-2023,Leave
1069,69,05-12-2023,Present
1070,70,06-12-2023,Absent
1071,71,07-12-2023,Present
1072,72,08-12-2023,Present
1073,73,09-12-2023,Present
1074,74,10-12-2023,Present
1075,75,11-12-2023,Present
1076,76,12-12-2023,Present
1077,77,13-12-2023,Present
1078,78,14-12-2023,Absent
1079,79,15-12-2023,Present
1080,80,16-12-2023,Leave
1081,81,17-12-2023,Leave
1082,82,18-12-2023,Present
1083,83,19-12-2023,Leave
1084,84,20-12-2023,Absent
1085,85,21-12-2023,Present
1086,86,22-12-2023,Present
1087,87,23-12-2023,Absent
1088,88,24-12-2023,Present
1089,89,25-12-2023,Present
1090,90,26-12-2023,Present
1091,91,27-12-2023,Present
1092,92,28-12-2023,Absent
1093,93,29-12-2023,Present
1094,94,30-12-2023,Present
1095,95,31-12-2023,Leave
1096,96,01-01-2023,Present
1097,97,02-01-2023,Present
1098,98,03-01-2023,Present
1099,99,04-01-2023,Present
1100,100,05-01-2023,Present
1101,101,06-01-2023,Present
1102,102,07-01-2023,Present
1103,103,08-01-2023,Present
1104,104,09-01-2023,Present
1105,105,10-01-2023,Present
1106,106,11-01-2023,Leave
1107,107,12-01-2023,Present
1108,108,13-01-2023,Leave
1109,109,14-01-2023,Present
1110,110,15-01-2023,Present
1111,111,16-01-2023,Present
1112,112,17-01-2023,Present
1113,113,18-01-2023,Absent
1114,114,19-01-2023,Absent
1115,115,20-01-2023,Present
1116,116,21-01-2023,Absent
1117,117,22-01-2023,Present
1118,118,23-01-2023,Leave
1119,119,24-01-2023,Present
1120,120,25-01-2023,Absent
1121,121,26-01-2023,Present
1122,122,27-01-2023,Present
1123,123,28-01-2023,Present
1124,124,29-01-2023,Absent
1125,125,30-01-2023,Present
1126,126,31-01-2023,Absent
1127,127,01-02-2023,Present
1128,128,02-02-2023,Present
1129,129,03-02-2023,Leave
1130,130,04-02-2023,Absent
1131,131,05-02-2023,Present
1132,132,06-02-2023,Present
1133,133,07-02-2023,Present
1134,134,08-02-2023,Absent
1135,135,09-02-2023,Present
1136,136,10-02-2023,Present
1137,137,11-02-2023,Absent
1138,138,12-02-2023,Present
1139,139,13-02-2023,Present
1140,140,14-02-2023,Present
1141,141,15-02-2023,Present
1142,142,16-02-2023,Present
1143,143,17-02-2023,Present
1144,144,18-02-2023,Present
1145,145,19-02-2023,Leave
1146,146,20-02-2023,Absent
1147,147,21-02-2023,Leave
1148,148,22-02-2023,Absent
1149,149,23-02-2023,Present
1150,150,24-02-2023,Absent
1151,151,25-02-2023,Present
1152,152,26-02-2023,Leave
1153,153,27-02-2023,Absent
1154,154,28-02-2023,Present
1155,155,01-03-2023,Present
1156,156,02-03-2023,Present
1157,157,03-03-2023,Leave
1158,158,04-03-2023,Present
1159,159,05-03-2023,Present
1160,160,06-03-2023,Leave
1161,161,07-03-2023,Present
1162,162,08-03-2023,Present
1163,163,09-03-2023,Present
1164,164,10-03-2023,Present
1165,165,11-03-2023,Present
1166,166,12-03-2023,Present
1167,167,13-03-2023,Present
1168,168,14-03-2023,Present
1169,169,15-03-2023,Present
1170,170,16-03-2023,Present
1171,171,17-03-2023,Present
1172,172,18-03-2023,Present
1173,173,19-03-2023,Present
1174,174,20-03-2023,Absent
1175,175,21-03-2023,Absent
1176,176,22-03-2023,Present
1177,177,23-03-2023,Present
1178,178,24-03-2023,Present
1179,179,25-03-2023,Present
1180,180,26-03-2023,Absent
1181,181,27-03-2023,Present
1182,182,28-03-2023,Leave
1183,183,29-03-2023,Present
1184,184,30-03-2023,Present
1185,185,31-03-2023,Present
1186,186,01-04-2023,Present
1187,187,02-04-2023,Leave
1188,188,03-04-2023,Present
1189,189,04-04-2023,Present
1190,190,05-04-2023,Absent
1191,191,06-04-2023,Absent
1192,192,07-04-2023,Leave
1193,193,08-04-2023,Present
1194,194,09-04-2023,Absent
1195,195,10-04-2023,Present
1196,196,11-04-2023,Leave
1197,197,12-04-2023,Absent
1198,198,13-04-2023,Present
1199,199,14-04-2023,Present
1200,200,15-04-2023,Present
1201,201,16-04-2023,Present
1202,202,17-04-2023,Leave
1203,203,18-04-2023,Absent
1204,204,19-04-2023,Present
1205,205,20-04-2023,Leave
1206,206,21-04-2023,Present
1207,207,22-04-2023,Present
1208,208,23-04-2023,Present
1209,209,24-04-2023,Leave
1210,210,25-04-2023,Present
1211,211,26-04-2023,Present
1212,212,27-04-2023,Present
1213,213,28-04-2023,Present
1214,214,29-04-2023,Present
1215,215,30-04-2023,Present
1216,216,01-05-2023,Absent
1217,217,02-05-2023,Present
1218,218,03-05-2023,Present
1219,219,04-05-2023,Absent
1220,220,05-05-2023,Present
1221,221,06-05-2023,Present
1222,222,07-05-2023,Present
1223,223,08-05-2023,Present
1224,224,09-05-2023,Present
1225,225,10-05-2023,Leave
1226,226,11-05-2023,Present
1227,227,12-05-2023,Present
1228,228,13-05-2023,Present
1229,229,14-05-2023,Present
1230,230,15-05-2023,Present
1231,231,16-05-2023,Present
1232,232,17-05-2023,Present
1233,233,18-05-2023,Absent
1234,234,19-05-2023,Present
1235,235,20-05-2023,Present
1236,236,21-05-2023,Present
1237,237,22-05-2023,Present
1238,238,23-05-2023,Present
1239,239,24-05-2023,Present
1240,240,25-05-2023,Present
1241,241,26-05-2023,Present
1242,242,27-05-2023,Present
1243,243,28-05-2023,Present
1244,244,29-05-2023,Present
1245,245,30-05-2023,Leave
1246,246,31-05-2023,Present
1247,247,01-06-2023,Absent
1248,248,02-06-2023,Present
1249,249,03-06-2023,Present
1250,250,04-06-2023,Leave
1251,251,05-06-2023,Leave
1252,252,06-06-2023,Present
1253,253,07-06-2023,Absent
1254,254,08-06-2023,Present
1255,255,09-06-2023,Present
1256,256,10-06-2023,Present
1257,257,11-06-2023,Present
1258,258,12-06-2023,Absent
1259,259,13-06-2023,Present
1260,260,14-06-2023,Present
1261,261,15-06-2023,Present
1262,262,16-06-2023,Present
1263,263,17-06-2023,Present
1264,264,18-06-2023,Absent
1265,265,19-06-2023,Present
1266,266,20-06-2023,Present
1267,267,21-06-2023,Present
1268,268,22-06-2023,Present
1269,269,23-06-2023,Present
1270,270,24-06-2023,Present
1271,271,25-06-2023,Present
1272,272,26-06-2023,Absent
1273,273,27-06-2023,Absent
1274,274,28-06-2023,Present
1275,275,29-06-2023,Present
1276,276,30-06-2023,Present
1277,277,01-07-2023,Present
1278,278,02-07-2023,Absent
1279,279,03-07-2023,Present
1280,280,04-07-2023,Leave
1281,281,05-07-2023,Present
1282,282,06-07-2023,Absent
1283,283,07-07-2023,Present
1284,284,08-07-2023,Leave
1285,285,09-07-2023,Present
1286,286,10-07-2023,Present
1287,287,11-07-2023,Present
1288,288,12-07-2023,Present
1289,289,13-07-2023,Leave
1290,290,14-07-2023,Absent
1291,291,15-07-2023,Present
1292,292,16-07-2023,Present
1293,293,17-07-2023,Present
1294,294,18-07-2023,Present
1295,295,19-07-2023,Present
1296,296,20-07-2023,Absent
1297,297,21-07-2023,Absent
1298,298,22-07-2023,Present
1299,299,23-07-2023,Leave
1300,300,24-07-2023,Absent
1301,301,25-07-2023,Present
1302,302,26-07-2023,Present
1303,303,27-07-2023,Present
1304,304,28-07-2023,Present
1305,305,29-07-2023,Present
1306,306,30-07-2023,Present
1307,307,31-07-2023,Present
1308,308,01-08-2023,Present
1309,309,02-08-2023,Absent
1310,310,03-08-2023,Absent
1311,311,04-08-2023,Absent
1312,312,05-08-2023,Present
1313,313,06-08-2023,Present
1314,314,07-08-2023,Present
1315,315,08-08-2023,Present
1316,316,09-08-2023,Absent
1317,317,10-08-2023,Absent
1318,318,11-08-2023,Present
1319,319,12-08-2023,Present
1320,320,13-08-2023,Present
1321,321,14-08-2023,Present
1322,322,15-08-2023,Present
1323,323,16-08-2023,Present
1324,324,17-08-2023,Present
1325,325,18-08-2023,Absent
1326,326,19-08-2023,Absent
1327,327,20-08-2023,Present
1328,328,21-08-2023,Present
1329,329,22-08-2023,Present
1330,330,23-08-2023,Present
1331,331,24-08-2023,Present
1332,332,25-08-2023,Present
1333,333,26-08-2023,Present
1334,334,27-08-2023,Present
1335,335,28-08-2023,Present
1336,336,29-08-2023,Present
1337,337,30-08-2023,Present
1338,338,31-08-2023,Present
1339,339,01-09-2023,Present
1340,340,02-09-2023,Present
1341,341,03-09-2023,Present
1342,342,04-09-2023,Absent
1343,343,05-09-2023,Present
1344,344,06-09-2023,Leave
1345,345,07-09-2023,Absent
1346,346,08-09-2023,Present
1347,347,09-09-2023,Absent
1348,348,10-09-2023,Leave
1349,349,11-09-2023,Present
1350,350,12-09-2023,Present
1351,351,13-09-2023,Present
1352,352,14-09-2023,Present
1353,353,15-09-2023,Present
1354,354,16-09-2023,Absent
1355,355,17-09-2023,Present
1356,356,18-09-2023,Present
1357,357,19-09-2023,Present
1358,358,20-09-2023,Present
1359,359,21-09-2023,Present
1360,360,22-09-2023,Present
1361,361,23-09-2023,Present
1362,362,24-09-2023,Present
1363,363,25-09-2023,Present
1364,364,26-09-2023,Present
1365,365,27-09-2023,Present
1366,366,28-09-2023,Present
1367,367,29-09-2023,Present
1368,368,30-09-2023,Present
1369,369,01-10-2023,Present
1370,370,02-10-2023,Present
1371,371,03-10-2023,Present
1372,372,04-10-2023,Present
1373,373,05-10-2023,Leave
1374,374,06-10-2023,Present
1375,375,07-10-2023,Present
1376,376,08-10-2023,Leave
1377,377,09-10-2023,Present
1378,378,10-10-2023,Present
1379,379,11-10-2023,Absent
1380,380,12-10-2023,Present
1381,381,13-10-2023,Absent
1382,382,14-10-2023,Leave
1383,383,15-10-2023,Absent
1384,384,16-10-2023,Present
1385,385,17-10-2023,Present
1386,386,18-10-2023,Present
1387,387,19-10-2023,Present
1388,388,20-10-2023,Present
1389,389,21-10-2023,Present
1390,390,22-10-2023,Leave
1391,391,23-10-2023,Present
1392,392,24-10-2023,Present
1393,393,25-10-2023,Present
1394,394,26-10-2023,Present
1395,395,27-10-2023,Present
1396,396,28-10-2023,Present
1397,397,29-10-2023,Present
1398,398,30-10-2023,Present
1399,399,31-10-2023,Present
1400,400,01-11-2023,Present
1401,401,02-11-2023,Leave
1402,402,03-11-2023,Absent
1403,403,04-11-2023,Present
1404,404,05-11-2023,Present
1405,405,06-11-2023,Absent
1406,406,07-11-2023,Present
1407,407,08-11-2023,Present
1408,408,09-11-2023,Present
1409,409,10-11-2023,Present
1410,410,11-11-2023,Leave
1411,411,12-11-2023,Present
1412,412,13-11-2023,Present
1413,413,14-11-2023,Present
1414,414,15-11-2023,Absent
1415,415,16-11-2023,Present
1416,416,17-11-2023,Present
1417,417,18-11-2023,Present
1418,418,19-11-2023,Present
1419,419,20-11-2023,Present
1420,420,21-11-2023,Present
1421,421,22-11-2023,Present
1422,422,23-11-2023,Present
1423,423,24-11-2023,Present
1424,424,25-11-2023,Present
1425,425,26-11-2023,Present
1426,426,27-11-2023,Present
1427,427,28-11-2023,Absent
1428,428,29-11-2023,Present
1429,429,30-11-2023,Present
1430,430,01-12-2023,Present
1431,431,02-12-2023,Present
1432,432,03-12-2023,Absent
1433,433,04-12-2023,Absent
1434,434,05-12-2023,Leave
1435,435,06-12-2023,Absent
1436,436,07-12-2023,Absent
1437,437,08-12-2023,Present
1438,438,09-12-2023,Present
1439,439,10-12-2023,Present
1440,440,11-12-2023,Present
1441,441,12-12-2023,Leave
1442,442,13-12-2023,Present
1443,443,14-12-2023,Present
1444,444,15-12-2023,Present
1445,445,16-12-2023,Present
1446,446,17-12-2023,Present
1447,447,18-12-2023,Leave
1448,448,19-12-2023,Present
1449,449,20-12-2023,Present
1450,450,21-12-2023,Present
1451,451,22-12-2023,Leave
1452,452,23-12-2023,Present
1453,453,24-12-2023,Present
1454,454,25-12-2023,Present
1455,455,26-12-2023,Present
1456,456,27-12-2023,Present
1457,457,28-12-2023,Absent
1458,458,29-12-2023,Present
1459,459,30-12-2023,Leave
1460,460,31-12-2023,Present
1461,461,01-01-2023,Present
1462,462,02-01-2023,Present
1463,463,03-01-2023,Present
1464,464,04-01-2023,Present
1465,465,05-01-2023,Present
1466,466,06-01-2023,Present
1467,467,07-01-2023,Present
1468,468,08-01-2023,Absent
1469,469,09-01-2023,Present
1470,470,10-01-2023,Present
1471,471,11-01-2023,Present
1472,472,12-01-2023,Absent
1473,473,13-01-2023,Present
1474,474,14-01-2023,Absent
1475,475,15-01-2023,Present
1476,476,16-01-2023,Present
1477,477,17-01-2023,Present
1478,478,18-01-2023,Absent
1479,479,19-01-2023,Present
1480,480,20-01-2023,Present
1481,481,21-01-2023,Present
1482,482,22-01-2023,Absent
1483,483,23-01-2023,Present
1484,484,24-01-2023,Present
1485,485,25-01-2023,Leave
1486,486,26-01-2023,Leave
1487,487,27-01-2023,Present
1488,488,28-01-2023,Present
1489,489,29-01-2023,Present
1490,490,30-01-2023,Present
1491,491,31-01-2023,Present
1492,492,01-02-2023,Present
1493,493,02-02-2023,Present
1494,494,03-02-2023,Leave
1495,495,04-02-2023,Present
1496,496,05-02-2023,Leave
1497,497,06-02-2023,Present
1498,498,07-02-2023,Present
1499,499,08-02-2023,Leave
1500,500,09-02-2023,Absent
1501,501,10-02-2023,Leave
1502,502,11-02-2023,Present
1503,503,12-02-2023,Present
1504,504,13-02-2023,Leave
1505,505,14-02-2023,Present
1506,506,15-02-2023,Present
1507,507,16-02-2023,Absent
1508,508,17-02-2023,Present
1509,509,18-02-2023,Present
1510,510,19-02-2023,Absent
1511,511,20-02-2023,Absent
1512,512,21-02-2023,Present
1513,513,22-02-2023,Absent
1514,514,23-02-2023,Absent
1515,515,24-02-2023,Present
1516,516,25-02-2023,Present
1517,517,26-02-2023,Present
1518,518,27-02-2023,Present
1519,519,28-02-2023,Present
1520,520,01-03-2023,Absent
1521,521,02-03-2023,Present
1522,522,03-03-2023,Absent
1523,523,04-03-2023,Present
1524,524,05-03-2023,Present
1525,525,06-03-2023,Leave
1526,526,07-03-2023,Present
1527,527,08-03-2023,Present
1528,528,09-03-2023,Absent
1529,529,10-03-2023,Present
1530,530,11-03-2023,Present
1531,531,12-03-2023,Present
1532,532,13-03-2023,Present
1533,533,14-03-2023,Present
1534,534,15-03-2023,Present
1535,535,16-03-2023,Present
1536,536,17-03-2023,Absent
1537,537,18-03-2023,Present
1538,538,19-03-2023,Present
1539,539,20-03-2023,Present
1540,540,21-03-2023,Present
1541,541,22-03-2023,Present
1542,542,23-03-2023,Present
1543,543,24-03-2023,Present
1544,544,25-03-2023,Present
1545,545,26-03-2023,Leave
1546,546,27-03-2023,Leave
1547,547,28-03-2023,Present
1548,548,29-03-2023,Present
1549,549,30-03-2023,Present
1550,550,31-03-2023,Present
1551,551,01-04-2023,Present
1552,552,02-04-2023,Present
1553,553,03-04-2023,Absent
1554,554,04-04-2023,Present
1555,555,05-04-2023,Leave
1556,556,06-04-2023,Present
1557,557,07-04-2023,Absent
1558,558,08-04-2023,Absent
1559,559,09-04-2023,Absent
1560,560,10-04-2023,Present
1561,561,11-04-2023,Absent
1562,562,12-04-2023,Present
1563,563,13-04-2023,Leave
1564,564,14-04-2023,Present
1565,565,15-04-2023,Present
1566,566,16-04-2023,Absent
1567,567,17-04-2023,Present
1568,568,18-04-2023,Present
1569,569,19-04-2023,Present
1570,570,20-04-2023,Present
1571,571,21-04-2023,Present
1572,572,22-04-2023,Present
1573,573,23-04-2023,Present
1574,574,24-04-2023,Present
1575,575,25-04-2023,Present
1576,576,26-04-2023,Present
1577,577,27-04-2023,Present
1578,578,28-04-2023,Present
1579,579,29-04-2023,Present
1580,580,30-04-2023,Present
1581,581,01-05-2023,Present
1582,582,02-05-2023,Present
1583,583,03-05-2023,Absent
1584,584,04-05-2023,Present
1585,585,05-05-2023,Present
1586,586,06-05-2023,Present
1587,587,07-05-2023,Present
1588,588,08-05-2023,Present
1589,589,09-05-2023,Present
1590,590,10-05-2023,Absent
1591,591,11-05-2023,Present
1592,592,12-05-2023,Present
1593,593,13-05-2023,Leave
1594,594,14-05-2023,Leave
1595,595,15-05-2023,Present
1596,596,16-05-2023,Present
1597,597,17-05-2023,Absent
1598,598,18-05-2023,Present
1599,599,19-05-2023,Present
1600,600,20-05-2023,Present
1601,601,21-05-2023,Present
1602,602,22-05-2023,Absent
1603,603,23-05-2023,Leave
1604,604,24-05-2023,Present
1605,605,25-05-2023,Present
1606,606,26-05-2023,Present
1607,607,27-05-2023,Leave
1608,608,28-05-2023,Present
1609,609,29-05-2023,Present
1610,610,30-05-2023,Present
1611,611,31-05-2023,Absent
1612,612,01-06-2023,Present
1613,613,02-06-2023,Leave
1614,614,03-06-2023,Leave
1615,615,04-06-2023,Leave
1616,616,05-06-2023,Leave
1617,617,06-06-2023,Present
1618,618,07-06-2023,Absent
1619,619,08-06-2023,Present
1620,620,09-06-2023,Present
1621,621,10-06-2023,Present
1622,622,11-06-2023,Absent
1623,623,12-06-2023,Absent
1624,624,13-06-2023,Present
1625,625,14-06-2023,Leave
1626,626,15-06-2023,Absent
1627,627,16-06-2023,Present
1628,628,17-06-2023,Present
1629,629,18-06-2023,Present
1630,630,19-06-2023,Absent
1631,631,20-06-2023,Present
1632,632,21-06-2023,Leave
1633,633,22-06-2023,Leave
1634,634,23-06-2023,Present
1635,635,24-06-2023,Absent
1636,636,25-06-2023,Present
1637,637,26-06-2023,Present
1638,638,27-06-2023,Present
1639,639,28-06-2023,Present
1640,640,29-06-2023,Present
1641,641,30-06-2023,Present
1642,642,01-07-2023,Leave
1643,643,02-07-2023,Leave
1644,644,03-07-2023,Present
1645,645,04-07-2023,Present
1646,646,05-07-2023,Present
1647,647,06-07-2023,Absent
1648,648,07-07-2023,Present
1649,649,08-07-2023,Present
1650,650,09-07-2023,Present
1651,651,10-07-2023,Present
1652,652,11-07-2023,Leave
1653,653,12-07-2023,Present
1654,654,13-07-2023,Present
1655,655,14-07-2023,Present
1656,656,15-07-2023,Absent
1657,657,16-07-2023,Present
1658,658,17-07-2023,Leave
1659,659,18-07-2023,Present
1660,660,19-07-2023,Present
1661,661,20-07-2023,Present
1662,662,21-07-2023,Present
1663,663,22-07-2023,Absent
1664,664,23-07-2023,Present
1665,665,24-07-2023,Absent
1666,666,25-07-2023,Present
1667,667,26-07-2023,Present
1668,668,27-07-2023,Present
1669,669,28-07-2023,Leave
1670,670,29-07-2023,Present
1671,671,30-07-2023,Present
1672,672,31-07-2023,Present
1673,673,01-08-2023,Present
1674,674,02-08-2023,Present
1675,675,03-08-2023,Present
1676,676,04-08-2023,Present
1677,677,05-08-2023,Present
1678,678,06-08-2023,Present
1679,679,07-08-2023,Present
